id,prod,age,Sum Assured,Term,Term_if,Premium,sex
7972,1,40,1160000,0,12,1215.94,1
7973,1,40,790000,0,36,1090.28,0
7974,1,36,1290000,0,48,959.97,1
7975,1,55,1390000,0,108,2080.84,1
7976,1,27,1110000,0,72,792.19,0
7977,1,37,1270000,0,60,1394.34,0
7978,1,42,1380000,0,72,1816.86,0
7979,1,40,1000000,0,48,1316.56,0
7980,1,40,680000,0,12,1033.07,0
7981,1,47,1070000,0,36,2076.46,0
7982,1,44,720000,0,96,947.92,0
7983,1,47,1160000,0,108,1156.23,1
7984,1,34,1350000,0,72,837.73,1
7985,1,36,560000,0,108,332.74,1
7986,1,51,1080000,0,48,2433.57,0
7987,1,45,970000,0,48,1125.09,1
7988,1,43,1420000,0,12,1732.85,1
7989,1,37,1060000,0,60,1163.78,0
7990,1,37,1460000,0,48,1139.09,1
7991,1,47,1160000,0,96,1215.94,1
7992,1,43,980000,0,120,764.59,1
7993,1,48,850000,0,120,1230.47,0
7994,1,27,1110000,0,120,667.62,0
7995,1,46,790000,0,108,749.04,1
7996,1,45,1070000,0,96,1014.53,1
7997,1,38,680000,0,48,816.31,0
7998,1,45,750000,0,0,1066.58,1
7999,1,46,1190000,0,12,1692.31,1
8000,1,34,850000,0,48,576.72,1
8001,1,49,1010000,0,96,1171.49,1
8002,1,44,940000,0,96,1237.57,0
8003,1,48,1330000,0,84,1542.65,1
8004,1,45,770000,0,0,1570.18,0
8005,1,43,910000,0,24,1523.92,0
8006,1,55,920000,0,12,2915.5,0
8007,1,52,1210000,0,48,2866.3,0
8008,1,52,1070000,0,108,1373.91,1
8009,1,48,1290000,0,36,1834.52,1
8010,1,43,900000,0,72,853.34,1
8011,1,42,900000,0,72,1184.91,0
8012,1,46,520000,0,108,493.04,1
8013,1,30,1240000,0,108,884.97,0
8014,1,38,1450000,0,120,1346.9,0
8015,1,47,820000,0,36,1591.31,0
8016,1,38,730000,0,36,627.18,1
8017,1,48,670000,0,12,1509.71,0
8018,1,32,1290000,0,72,734.53,1
8019,1,53,930000,0,60,1543.06,1
8020,1,41,940000,0,48,1297.3,0
8021,1,33,940000,0,84,808.42,0
8022,1,39,720000,0,12,717.66,1
8023,1,43,930000,0,36,1483.27,0
8024,1,44,1240000,0,0,1675.47,1
8025,1,35,920000,0,0,1156.19,0
8026,1,38,750000,0,120,696.67,0
8027,1,46,1000000,0,36,1847.24,0
8028,1,32,920000,0,0,684.63,1
8029,1,45,1090000,0,84,1577.9,0
8030,1,47,810000,0,0,1276.57,1
8031,1,52,940000,0,96,1824.18,0
8032,1,37,1350000,0,12,1218.15,1
8033,1,46,880000,0,96,877.14,1
8034,1,46,1090000,0,12,1550.1,1
8035,1,47,1310000,0,60,1598.61,1
8036,1,36,1090000,0,24,1308.5,0
8037,1,38,840000,0,108,544.84,1
8038,1,45,1260000,0,24,2327.52,0
8039,1,47,950000,0,96,1443.26,0
8040,1,45,1380000,0,60,2200.98,0
8041,1,45,1280000,0,0,2610.17,0
8042,1,42,1090000,0,0,1916.95,0
8043,1,51,1590000,0,108,1940.3,1
8044,1,47,1110000,0,60,1952.12,0
8045,1,34,1120000,0,96,637.73,1
8046,1,39,850000,0,36,1119.08,0
8047,1,40,960000,0,72,1152.44,0
8048,1,46,1070000,0,36,1976.54,0
8049,1,47,1090000,0,48,1399.59,1
8050,1,44,960000,0,108,1206.45,0
8051,1,47,740000,0,72,1239.23,0
8052,1,40,930000,0,96,692.07,1
8053,1,47,1260000,0,60,1537.6,1
8054,1,32,1060000,0,12,752.94,1
8055,1,46,1180000,0,120,1064.75,1
8056,1,52,900000,0,120,1098.28,1
8057,1,39,970000,0,24,1338.7,0
8058,1,39,1370000,0,60,1121.34,1
8059,1,53,1140000,0,120,2105.85,0
8060,1,47,1120000,0,108,1621.33,0
8061,1,52,1010000,0,108,1865.71,0
8062,1,39,1040000,0,96,1093.45,0
8063,1,45,1220000,0,60,1945.79,0
8064,1,43,1210000,0,60,1206.07,1
8065,1,36,1000000,0,60,1051.4,0
8066,1,40,1230000,0,120,1239.6,0
8067,1,48,1300000,0,12,2929.29,0
8068,1,45,1290000,0,96,1223.12,1
8069,1,49,1100000,0,84,1934.53,0
8070,1,41,1160000,0,108,863.23,1
8071,1,43,1190000,0,108,1428.55,0
8072,1,41,940000,0,72,807.6,1
8073,1,43,1100000,0,60,1592.38,0
8074,1,46,1300000,0,36,2401.41,0
8075,1,52,1000000,0,48,2368.84,0
8076,1,37,1630000,0,120,1456.14,0
8077,1,38,960000,0,48,785.75,1
8078,1,43,1030000,0,72,1421.51,0
8079,1,45,1400000,0,48,2344.49,0
8080,1,51,700000,0,24,1222.62,1
8081,1,36,1090000,0,24,1308.5,0
8082,1,34,1260000,0,24,937.65,1
8083,1,40,1360000,0,72,1113.15,1
8084,1,46,1010000,0,12,2059.59,0
8085,1,47,910000,0,48,1680.98,0
8086,1,49,910000,0,12,1509.87,1
8087,1,35,1190000,0,48,845.29,1
8088,1,35,1040000,0,12,851.23,1
8089,1,56,1270000,0,72,3321.9,0
8090,1,38,1090000,0,12,1504.31,0
8091,1,44,930000,0,48,1025.42,1
8092,1,40,1030000,0,96,1130.84,0
8093,1,50,990000,0,96,1208.11,1
8094,1,38,1030000,0,120,956.76,0
8095,1,45,1070000,0,60,1706.55,0
8096,1,44,810000,0,12,1040.06,1
8097,1,39,1070000,0,120,694.02,1
8098,1,45,1050000,0,0,1493.21,1
8099,1,47,1260000,0,84,2009.59,0
8100,1,39,1120000,0,48,1407.53,0
8101,1,38,1340000,0,24,1209.13,1
8102,1,41,890000,0,84,728.46,1
8103,1,47,1160000,0,12,1736.53,1
8104,1,42,950000,0,72,1250.73,0
8105,1,29,1230000,0,48,671.62,1
8106,1,33,850000,0,84,483.99,1
8107,1,50,1240000,0,12,3087.31,0
8108,1,40,1250000,0,84,1434.44,0
8109,1,43,990000,0,84,893.31,1
8110,1,39,560000,0,84,614.83,0
8111,1,42,910000,0,48,907.05,1
8112,1,44,860000,0,36,1440.19,0
8113,1,47,900000,0,72,1507.17,0
8114,1,38,880000,0,12,1214.49,0
8115,1,44,1050000,0,108,1319.56,0
8116,1,43,1230000,0,72,1697.53,0
8117,1,41,970000,0,72,1219.02,0
8118,1,33,1010000,0,36,685.28,1
8119,1,45,1280000,0,24,2364.46,0
8120,1,41,1080000,0,84,1296.5,0
8121,1,38,880000,0,0,877.14,1
8122,1,39,1010000,0,48,1269.29,0
8123,1,46,840000,0,48,1477.28,0
8124,1,47,730000,0,108,727.63,1
8125,1,55,1120000,0,72,2788.54,0
8126,1,52,950000,0,60,2140.64,0
8127,1,44,1260000,0,60,1914.21,0
8128,1,38,840000,0,24,757.96,1
8129,1,37,1060000,0,60,788.82,1
8130,1,34,1310000,0,12,1022.06,1
8131,1,35,1080000,0,36,803.7,1
8132,1,40,1000000,0,24,1447.62,0
8133,1,41,1190000,0,24,1247.38,1
8134,1,44,1070000,0,48,1706.55,0
8135,1,44,1250000,0,60,1310.28,1
8136,1,51,1140000,0,24,1991.13,1
8137,1,51,870000,0,84,1688.34,0
8138,1,39,1120000,0,108,1128.74,0
8139,1,49,1140000,0,60,2212.3,0
8140,1,47,950000,0,12,1422.16,1
8141,1,45,1090000,0,0,1550.1,1
8142,1,38,1170000,0,48,1404.54,0
8143,1,42,1020000,0,24,1626.81,0
8144,1,48,1050000,0,36,1493.21,1
8145,1,45,910000,0,24,1168.47,1
8146,1,51,670000,0,12,1231.58,1
8147,1,41,970000,0,48,1338.7,0
8148,1,43,1220000,0,108,998.56,1
8149,1,41,1230000,0,36,1780.57,0
8150,1,35,940000,0,36,699.52,1
8151,1,38,1190000,0,24,1073.78,1
8152,1,56,1180000,0,96,1957.86,1
8153,1,37,660000,0,84,447.81,1
8154,1,53,1110000,0,0,2374.25,1
8155,1,45,940000,0,12,1270.12,1
8156,1,37,1060000,0,0,1462.91,0
8157,1,37,880000,0,60,966.16,0
8158,1,38,900000,0,72,669.75,1
8159,1,40,980000,0,108,1030.37,0
8160,1,41,1020000,0,96,795.8,1
8161,1,43,750000,0,120,860.66,0
8162,1,47,1140000,0,120,1573.32,0
8163,1,38,670000,0,96,675.23,0
8164,1,51,1200000,0,36,2842.61,0
8165,1,44,1090000,0,96,983.54,1
8166,1,38,950000,0,96,957.42,0
8167,1,46,1010000,0,48,1232.52,1
8168,1,33,1170000,0,60,1086.81,0
8169,1,47,1070000,0,96,1121.6,1
8170,1,40,940000,0,96,1032.03,0
8171,1,36,930000,0,0,1224.4,0
8172,1,46,880000,0,84,1336.91,0
8173,1,48,1140000,0,84,1322.27,1
8174,1,42,860000,0,0,1512.45,0
8175,1,45,850000,0,24,1091.42,1
8176,1,44,1130000,0,36,1310.67,1
8177,1,35,670000,0,48,704.44,0
8178,1,45,1250000,0,12,2425.77,0
8179,1,45,1150000,0,0,2345.08,0
8180,1,36,940000,0,96,873.16,0
8181,1,43,1310000,0,120,1022.06,1
8182,1,45,960000,0,96,910.23,1
8183,1,46,1280000,0,84,1944.6,0
8184,1,31,1200000,0,72,994.28,0
8185,1,49,1090000,0,60,2115.27,0
8186,1,44,1040000,0,24,1269.13,1
8187,1,37,1330000,0,60,989.74,1
8188,1,43,800000,0,72,758.52,1
8189,1,46,1030000,0,48,1256.92,1
8190,1,32,1000000,0,120,482.14,1
8191,1,44,790000,0,60,828.09,1
8192,1,34,1060000,0,120,555.25,1
8193,1,47,1050000,0,60,1281.33,1
8194,1,43,1260000,0,60,1824,0
8195,1,33,1170000,0,24,831.08,1
8196,1,42,830000,0,84,713.1,1
8197,1,39,1270000,0,120,1228.13,0
8198,1,41,1260000,0,108,1383.36,0
8199,1,44,1130000,0,48,1802.25,0
8200,1,35,1120000,0,24,873.82,1
8201,1,45,930000,0,72,974.84,1
8202,1,36,1190000,0,84,1150.77,0
8203,1,43,1210000,0,24,1403.46,1
8204,1,36,1280000,0,120,728.84,1
8205,1,39,990000,0,60,810.31,1
8206,1,43,1070000,0,60,1548.95,0
8207,1,43,1300000,0,24,2177.03,0
8208,1,38,1110000,0,48,908.53,1
8209,1,39,1340000,0,24,1270.53,1
8210,1,36,680000,0,120,387.19,1
8211,1,41,950000,0,84,1140.44,0
8212,1,47,1070000,0,108,1548.95,0
8213,1,44,1230000,0,60,1868.64,0
8214,1,37,830000,0,120,741.47,0
8215,1,37,1190000,0,0,1642.32,0
8216,1,43,1530000,0,72,1450.68,1
8217,1,23,930000,0,84,341.9,1
8218,1,37,1410000,0,0,1945.94,0
8219,1,44,800000,0,84,1104.08,0
8220,1,46,1110000,0,120,1001.59,1
8221,1,45,1010000,0,108,1329.73,0
8222,1,35,880000,0,60,886.87,0
8223,1,43,890000,0,12,1565.21,0
8224,1,48,1030000,0,0,2439.91,0
8225,1,54,1510000,0,108,2147.38,1
8226,1,41,1050000,0,36,1520,0
8227,1,38,790000,0,48,948.36,0
8228,1,42,960000,0,24,1058.5,1
8229,1,35,1200000,0,72,778.34,1
8230,1,43,910000,0,60,907.05,1
8231,1,39,1120000,0,108,759.91,1
8232,1,42,920000,0,72,830.15,1
8233,1,46,1070000,0,108,1476.71,0
8234,1,44,1020000,0,96,1342.89,0
8235,1,43,1030000,0,60,1491.04,0
8236,1,45,900000,0,48,1507.17,0
8237,1,32,950000,0,48,882.45,0
8238,1,41,1000000,0,48,1380.1,0
8239,1,34,540000,0,84,320.86,1
8240,1,44,1080000,0,24,1317.94,1
8241,1,47,1020000,0,60,1244.72,1
8242,1,38,1490000,0,36,1872.52,0
8243,1,39,1250000,0,12,1809.52,0
8244,1,47,600000,0,24,1223.52,0
8245,1,39,900000,0,36,1184.91,0
8246,1,51,1250000,0,96,2309.04,0
8247,1,33,1020000,0,48,661.59,1
8248,1,36,1100000,0,36,1262.3,0
8249,1,38,1130000,0,84,802.67,1
8250,1,42,940000,0,120,699.52,1
8251,1,44,990000,0,72,986.79,1
8252,1,43,960000,0,60,956.88,1
8253,1,41,1040000,0,120,1093.45,0
8254,1,36,900000,0,36,1032.79,0
8255,1,51,1220000,0,12,3191.11,0
8256,1,38,1290000,0,84,916.32,1
8257,1,42,970000,0,60,1338.7,0
8258,1,40,1210000,0,96,900.44,1
8259,1,46,840000,0,0,1800.48,0
8260,1,43,820000,0,24,951.11,1
8261,1,39,870000,0,72,998.37,0
8262,1,45,750000,0,48,1255.98,0
8263,1,32,1240000,0,108,954.48,0
8264,1,38,1060000,0,48,1272.49,0
8265,1,40,1370000,0,72,1121.34,1
8266,1,45,590000,0,0,839.04,1
8267,1,41,1070000,0,24,1625.56,0
8268,1,44,860000,0,84,815.41,1
8269,1,33,980000,0,108,782.63,0
8270,1,42,1270000,0,72,1672.03,0
8271,1,37,1090000,0,0,1033.49,1
8272,1,42,780000,0,48,777.47,1
8273,1,45,1080000,0,0,1535.87,1
8274,1,40,820000,0,36,1131.68,0
8275,1,43,940000,0,24,1574.16,0
8276,1,36,760000,0,72,765.93,0
8277,1,45,1140000,0,84,1136.3,1
8278,1,38,1000000,0,96,678.49,1
8279,1,32,1030000,0,60,612.01,1
8280,1,40,290000,0,72,348.13,0
8281,1,34,710000,0,48,715.54,0
8282,1,43,1090000,0,48,1142.56,1
8283,1,46,1460000,0,36,1874.68,1
8284,1,37,1370000,0,12,1236.2,1
8285,1,39,1090000,0,24,1504.31,0
8286,1,45,1180000,0,48,1976.07,0
8287,1,44,1060000,0,48,1690.61,0
8288,1,39,1090000,0,84,1196.72,0
8289,1,36,1060000,0,12,1332.13,0
8290,1,42,1280000,0,0,2251.09,0
8291,1,38,950000,0,96,957.42,0
8292,1,42,1040000,0,84,1306.99,0
8293,1,43,920000,0,36,1467.32,0
8294,1,41,780000,0,72,670.14,1
8295,1,38,790000,0,24,712.84,1
8296,1,30,900000,0,120,398.55,1
8297,1,33,710000,0,72,421.87,1
8298,1,33,960000,0,84,546.63,1
8299,1,41,1210000,0,60,1091.82,1
8300,1,34,910000,0,72,564.69,1
8301,1,40,1260000,0,12,1320.76,1
8302,1,42,1040000,0,0,1829.01,0
8303,1,43,1060000,0,84,1395.56,0
8304,1,43,1280000,0,0,1643.56,1
8305,1,54,1130000,0,48,2955.7,0
8306,1,40,910000,0,84,709.98,1
8307,1,41,1110000,0,12,1770.35,0
8308,1,40,890000,0,36,1228.29,0
8309,1,45,1210000,0,72,1268.35,1
8310,1,50,1070000,0,36,1686.33,1
8311,1,41,1620000,0,120,1703.27,0
8312,1,37,880000,0,24,1105.92,0
8313,1,49,810000,0,48,1651.75,0
8314,1,42,1080000,0,108,1239.35,0
8315,1,45,980000,0,48,1641.15,0
8316,1,37,950000,0,24,816.2,1
8317,1,37,750000,0,60,823.43,0
8318,1,45,1130000,0,72,1184.49,1
8319,1,51,950000,0,84,1843.59,0
8320,1,47,840000,0,72,1406.7,0
8321,1,45,1600000,0,108,2106.5,0
8322,1,47,890000,0,12,1332.33,1
8323,1,44,1060000,0,60,1111.11,1
8324,1,41,1160000,0,120,823.98,1
8325,1,33,1160000,0,96,961.14,0
8326,1,40,1240000,0,24,1795.04,0
8327,1,32,1130000,0,36,1092.75,0
8328,1,39,990000,0,36,893.31,1
8329,1,36,1020000,0,96,632.95,1
8330,1,49,1080000,0,36,2314.9,0
8331,1,44,700000,0,72,1013.33,0
8332,1,40,800000,0,96,595.33,1
8333,1,34,1080000,0,48,1088.43,0
8334,1,48,670000,0,108,702.31,1
8335,1,43,910000,0,120,1044.27,0
8336,1,37,1150000,0,36,1380.53,0
8337,1,37,1450000,0,60,1591.96,0
8338,1,34,1130000,0,0,924.9,1
8339,1,44,1060000,0,96,1395.56,0
8340,1,41,860000,0,84,1032.4,0
8341,1,35,980000,0,12,802.12,1
8342,1,49,920000,0,72,1699.46,0
8343,1,43,760000,0,36,837.98,1
8344,1,39,1020000,0,120,986.38,0
8345,1,51,620000,0,72,881.71,1
8346,1,42,900000,0,120,988.11,0
8347,1,47,740000,0,84,815.92,1
8348,1,47,1580000,0,12,3386.61,0
8349,1,56,880000,0,36,1882.29,1
8350,1,43,850000,0,96,1068.22,0
8351,1,42,860000,0,120,639.98,1
8352,1,48,980000,0,48,1901.81,0
8353,1,46,1250000,0,108,1185.19,1
8354,1,41,830000,0,48,1145.48,0
8355,1,38,480000,0,24,433.12,1
8356,1,47,910000,0,24,1294.12,1
8357,1,28,1250000,0,84,577.85,1
8358,1,52,870000,0,12,2389.2,0
8359,1,53,1090000,0,24,2108,1
8360,1,43,1010000,0,108,1212.46,0
8361,1,32,890000,0,36,577.27,1
8362,1,49,1020000,0,12,1692.39,1
8363,1,50,1190000,0,24,2818.93,0
8364,1,29,860000,0,108,589.86,0
8365,1,47,1240000,0,24,2528.61,0
8366,1,42,870000,0,120,955.18,0
8367,1,43,1220000,0,0,2253.63,0
8368,1,47,780000,0,96,817.61,1
8369,1,38,1120000,0,108,1083.08,0
8370,1,49,1490000,0,60,2013.27,1
8371,1,38,930000,0,120,863.88,0
8372,1,39,1060000,0,108,719.2,1
8373,1,42,1030000,0,96,843.05,1
8374,1,47,860000,0,96,901.47,1
8375,1,51,1120000,0,36,1858.31,1
8376,1,43,1190000,0,36,1897.94,0
8377,1,54,790000,0,0,2503.53,0
8378,1,42,930000,0,120,1021.05,0
8379,1,41,1230000,0,60,1109.87,1
8380,1,47,720000,0,108,1042.28,0
8381,1,43,1340000,0,24,1554.25,1
8382,1,36,850000,0,120,731.02,0
8383,1,40,820000,0,60,704.51,1
8384,1,45,820000,0,72,859.54,1
8385,1,47,980000,0,24,1393.66,1
8386,1,47,930000,0,120,881.78,1
8387,1,48,1180000,0,36,2406.25,0
8388,1,40,1090000,0,48,1435.05,0
8389,1,35,1120000,0,120,611.56,1
8390,1,41,1010000,0,84,1212.46,0
8391,1,34,1260000,0,108,1043.99,0
8392,1,47,1180000,0,96,1792.68,0
8393,1,41,780000,0,72,670.14,1
8394,1,51,1320000,0,96,1694.92,1
8395,1,35,750000,0,12,900.35,0
8396,1,48,810000,0,120,1172.57,0
8397,1,47,680000,0,12,1457.53,0
8398,1,39,960000,0,84,1053.99,0
8399,1,35,970000,0,12,793.94,1
8400,1,42,990000,0,96,810.31,1
8401,1,41,960000,0,84,785.75,1
8402,1,38,960000,0,84,1009.34,0
8403,1,33,1120000,0,96,611.56,1
8404,1,39,1080000,0,72,1239.35,0
8405,1,45,1220000,0,60,1945.79,0
8406,1,45,1270000,0,12,1716.01,1
8407,1,44,1130000,0,36,1310.67,1
8408,1,45,910000,0,84,907.05,1
8409,1,37,1240000,0,96,1199.12,0
8410,1,49,1040000,0,36,1556.89,1
8411,1,29,850000,0,12,527.46,1
8412,1,40,770000,0,120,522.44,1
8413,1,46,670000,0,60,777.12,1
8414,1,35,940000,0,96,558.53,1
8415,1,42,1270000,0,120,945.09,1
8416,1,40,1070000,0,48,965.5,1
8417,1,46,910000,0,96,1317.33,0
8418,1,35,1080000,0,108,928.83,0
8419,1,35,1220000,0,24,951.84,1
8420,1,36,910000,0,120,518.16,1
8421,1,44,1240000,0,0,2406.37,0
8422,1,48,1010000,0,36,2059.59,0
8423,1,50,760000,0,0,1987.91,0
8424,1,39,970000,0,0,1016.77,1
8425,1,37,930000,0,0,1283.5,0
8426,1,37,990000,0,60,736.72,1
8427,1,38,1260000,0,12,1738.93,0
8428,1,39,720000,0,84,790.49,0
8429,1,45,850000,0,12,1148.51,1
8430,1,38,1150000,0,36,1445.23,0
8431,1,58,890000,0,108,2215.89,0
8432,1,43,940000,0,48,1428.06,0
8433,1,44,980000,0,48,1080.55,1
8434,1,37,1250000,0,36,1023.12,1
8435,1,53,1270000,0,84,2722.15,0
8436,1,29,1330000,0,36,1143.83,0
8437,1,36,1470000,0,0,1935.35,0
8438,1,34,1150000,0,60,1112.09,0
8439,1,52,960000,0,48,2274.09,0
8440,1,39,1060000,0,60,1272.49,0
8441,1,44,1080000,0,60,1640.75,0
8442,1,34,1000000,0,60,967.03,0
8443,1,51,1020000,0,60,2186.29,0
8444,1,47,1090000,0,84,1201.83,1
8445,1,41,1030000,0,72,1294.43,0
8446,1,43,810000,0,120,631.96,1
8447,1,51,1480000,0,0,4064.39,0
8448,1,45,840000,0,120,721.69,1
8449,1,38,910000,0,0,1317.33,0
8450,1,42,1300000,0,48,1295.78,1
8451,1,35,740000,0,72,479.98,1
8452,1,51,950000,0,108,1670.73,0
8453,1,35,1330000,0,48,1398.36,0
8454,1,40,1440000,0,36,1987.35,0
8455,1,44,1180000,0,72,1708.19,0
8456,1,51,990000,0,72,1407.89,1
8457,1,44,1280000,0,84,1766.53,0
8458,1,54,1130000,0,72,1874.9,1
8459,1,42,920000,0,108,1055.75,0
8460,1,49,1300000,0,0,3236.7,0
8461,1,41,1020000,0,36,1016.69,1
8462,1,42,1220000,0,120,907.88,1
8463,1,29,1450000,0,60,1157.97,0
8464,1,51,940000,0,36,1559.65,1
8465,1,32,860000,0,120,414.64,1
8466,1,38,890000,0,48,728.46,1
8467,1,43,1390000,0,96,1194.22,1
8468,1,43,870000,0,60,867.18,1
8469,1,41,820000,0,72,704.51,1
8470,1,49,990000,0,24,1560.25,1
8471,1,36,930000,0,108,830.8,0
8472,1,46,1240000,0,72,1367.22,1
8473,1,44,1210000,0,72,1206.07,1
8474,1,32,520000,0,72,296.09,1
8475,1,36,850000,0,12,730.28,1
8476,1,40,920000,0,120,927.18,0
8477,1,44,1130000,0,60,1716.72,0
8478,1,40,1070000,0,24,1066.53,1
8479,1,43,1000000,0,108,818.49,1
8480,1,47,1110000,0,108,1606.85,0
8481,1,38,1250000,0,36,1073.94,1
8482,1,45,240000,0,72,251.57,1
8483,1,40,1020000,0,72,1224.47,0
8484,1,45,1370000,0,84,1983.23,0
8485,1,51,1230000,0,0,2378.75,1
8486,1,31,1140000,0,84,597.16,1
8487,1,43,1160000,0,12,2040.05,0
8488,1,55,890000,0,36,2564.58,0
8489,1,50,800000,0,12,1991.82,0
8490,1,50,860000,0,108,1440.19,0
8491,1,40,860000,0,120,583.51,1
8492,1,51,680000,0,84,918.81,1
8493,1,48,1160000,0,72,1415.57,1
8494,1,35,870000,0,84,539.87,1
8495,1,49,1000000,0,60,1351.19,1
8496,1,39,1350000,0,72,1549.19,0
8497,1,34,820000,0,84,487.23,1
8498,1,41,910000,0,48,862.82,1
8499,1,43,1420000,0,24,1647.04,1
8500,1,35,1120000,0,96,665.48,1
8501,1,33,860000,0,0,986.89,0
8502,1,37,1090000,0,72,1146.02,0
8503,1,36,910000,0,36,1044.27,0
8504,1,51,930000,0,0,2553.97,0
8505,1,49,660000,0,48,1345.87,0
8506,1,42,1390000,0,12,2327.75,0
8507,1,43,1120000,0,0,2068.9,0
8508,1,38,1060000,0,12,1005.05,1
8509,1,48,1040000,0,36,1478.99,1
8510,1,42,1160000,0,108,905.03,1
8511,1,33,710000,0,0,553.94,1
8512,1,43,1230000,0,72,1697.53,0
8513,1,44,1110000,0,96,1461.38,0
8514,1,50,1690000,0,36,2663.46,1
8515,1,44,900000,0,36,1507.17,0
8516,1,28,1380000,0,24,1186.83,0
8517,1,47,1420000,0,84,1565.69,1
8518,1,43,1450000,0,48,1519.92,1
8519,1,37,1300000,0,24,1633.74,0
8520,1,44,840000,0,0,1630.12,0
8521,1,36,1080000,0,72,732.77,1
8522,1,36,650000,0,120,559.02,0
8523,1,43,1190000,0,60,1722.66,0
8524,1,44,850000,0,72,847.24,1
8525,1,44,1300000,0,36,1507.85,1
8526,1,41,980000,0,0,1641.15,0
8527,1,41,1210000,0,24,1268.35,1
8528,1,38,820000,0,120,761.7,0
8529,1,45,950000,0,120,1193.89,0
8530,1,50,1160000,0,0,2132.28,1
8531,1,51,1120000,0,108,1969.71,0
8532,1,43,810000,0,96,695.91,1
8533,1,47,800000,0,84,882.08,1
8534,1,38,870000,0,36,1093.35,0
8535,1,45,910000,0,120,1143.62,0
8536,1,35,870000,0,0,747.46,1
8537,1,46,1160000,0,96,1679.23,0
8538,1,33,1200000,0,0,1377.06,0
8539,1,39,1200000,0,48,1030.98,1
8540,1,37,920000,0,12,1211.24,0
8541,1,49,1170000,0,84,1427.77,1
8542,1,38,1060000,0,0,1056.56,1
8543,1,41,610000,0,96,700.01,0
8544,1,38,780000,0,48,638.43,1
8545,1,33,900000,0,24,639.29,1
8546,1,39,1240000,0,72,967.44,1
8547,1,40,1050000,0,84,1204.93,0
8548,1,43,880000,0,0,1625.57,0
8549,1,34,960000,0,24,1053.99,0
8550,1,43,1320000,0,120,1514.77,0
8551,1,41,1170000,0,48,1614.72,0
8552,1,46,1030000,0,108,976.6,1
8553,1,44,960000,0,120,785.75,1
8554,1,31,1150000,0,48,1027.33,0
8555,1,41,1040000,0,60,1369.22,0
8556,1,45,810000,0,36,1424.52,0
8557,1,45,560000,0,84,810.66,0
8558,1,38,770000,0,24,694.8,1
8559,1,46,930000,0,96,1346.28,0
8560,1,47,1100000,0,72,1275.88,1
8561,1,44,780000,0,108,670.14,1
8562,1,45,1060000,0,48,1229.48,1
8563,1,37,1000000,0,48,1147.55,0
8564,1,43,1190000,0,12,1452.17,1
8565,1,43,830000,0,84,748.94,1
8566,1,49,1020000,0,48,2079.98,0
8567,1,45,1250000,0,0,1777.63,1
8568,1,44,1140000,0,0,2212.3,0
8569,1,43,1110000,0,108,908.53,1
8570,1,43,1110000,0,108,908.53,1
8571,1,42,890000,0,12,1032.3,1
8572,1,37,830000,0,72,589.57,1
8573,1,34,900000,0,96,512.46,1
8574,1,36,1380000,0,120,1186.83,0
8575,1,52,840000,0,96,1135,1
8576,1,51,1010000,0,84,1364.7,1
8577,1,28,930000,0,108,394.04,1
8578,1,38,1050000,0,12,1449.11,0
8579,1,42,1020000,0,120,759.05,1
8580,1,42,1050000,0,96,859.42,1
8581,1,50,1110000,0,108,1858.85,0
8582,1,38,1590000,0,72,1183.22,1
8583,1,46,830000,0,120,748.94,1
8584,1,44,1020000,0,108,1281.86,0
8585,1,49,1110000,0,36,2379.2,0
8586,1,35,1230000,0,108,700.36,1
8587,1,37,1030000,0,108,956.76,0
8588,1,48,1200000,0,0,1991.04,1
8589,1,42,980000,0,72,884.29,1
8590,1,36,1160000,0,60,1219.62,0
8591,1,36,1630000,0,84,1057.25,1
8592,1,31,1200000,0,108,889.85,0
8593,1,46,1180000,0,72,1301.07,1
8594,1,46,990000,0,72,1578.96,0
8595,1,45,1130000,0,72,1716.72,0
8596,1,39,810000,0,24,1117.88,0
8597,1,45,1190000,0,120,1022.39,1
8598,1,42,960000,0,72,866.24,1
8599,1,39,1260000,0,60,1512.58,0
8600,1,45,1460000,0,48,2444.97,0
8601,1,47,640000,0,0,1008.65,1
8602,1,53,1290000,0,108,2503.4,0
8603,1,36,820000,0,36,639.76,1
8604,1,49,1120000,0,0,1956.2,1
8605,1,38,890000,0,12,843.86,1
8606,1,47,1090000,0,0,1717.85,1
8607,1,45,880000,0,120,756.06,1
8608,1,49,940000,0,84,1147.1,1
8609,1,38,940000,0,96,637.78,1
8610,1,36,1010000,0,84,655.1,1
8611,1,29,950000,0,60,497.63,1
8612,1,53,1500000,0,108,2026.78,1
8613,1,19,1250000,0,48,436.88,1
8614,1,35,1100000,0,12,900.34,1
8615,1,38,1340000,0,96,909.18,1
8616,1,49,770000,0,0,1917.12,0
8617,1,36,800000,0,60,841.12,0
8618,1,53,940000,0,60,1559.65,1
8619,1,41,1080000,0,12,1190.81,1
8620,1,29,1010000,0,108,692.74,0
8621,1,52,910000,0,108,1168.47,1
8622,1,40,1040000,0,108,738.74,1
8623,1,41,1180000,0,24,1236.9,1
8624,1,32,1320000,0,0,1449.24,0
8625,1,38,1350000,0,12,1280.01,1
8626,1,41,1150000,0,60,1037.68,1
8627,1,38,1370000,0,60,1572.14,0
8628,1,46,1160000,0,48,2040.05,0
8629,1,50,1130000,0,72,1526.84,1
